IDfg,SO,CSW%,LD,Events,wRAA,Barrels,RBI,IFFB,R,competitive_runs,next_year_hits
4949,163,0.282,70,437,52.3,74,132,29,123,211.0,17.0
4949,163,0.282,70,437,52.3,74,132,29,123,211.0,99.0
4949,163,0.282,70,437,52.3,74,132,29,123,211.0,168.0
4949,163,0.282,70,437,52.3,74,132,29,123,211.0,
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,164.0
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,74.0
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,17.0
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,99.0
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,168.0
4949,211,0.3,77,416,25.9,61,100,20,102,240.0,
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,164.0
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,74.0
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,17.0
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,99.0
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,168.0
4949,95,0.313,38,187,20.6,44,67,11,47,78.0,
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,164.0
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,74.0
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,17.0
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,99.0
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,168.0
4949,140,0.3,46,276,10.0,42,74,14,56,132.0,
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,164.0
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,74.0
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,17.0
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,99.0
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,168.0
4949,24,0.324,8,36,3.7,9,13,2,8,27.0,
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,166.0
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,179.0
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,94.0
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,100.0
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,195.0
3269,100,0.217,101,560,30.7,37,103,18,107,130.0,
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,166.0
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,179.0
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,94.0
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,100.0
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,195.0
3269,85,0.212,99,510,7.3,28,97,7,79,130.0,
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,166.0
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,179.0
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,94.0
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,100.0
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,195.0
3269,47,0.233,60,265,13.9,19,50,5,44,130.0,
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,166.0
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,179.0
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,94.0
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,100.0
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,195.0
3269,107,0.2339999999999999,126,521,11.9,36,79,6,82,130.0,
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,166.0
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,179.0
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,94.0
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,100.0
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,195.0
3269,69,0.222,65,324,-4.4,21,39,6,46,130.0,
9256,89,0.254,109,529,31.0,24,76,14,111,130.0,
9256,89,0.254,109,529,31.0,24,76,14,111,130.0,192.0
9256,89,0.254,109,529,31.0,24,76,14,111,130.0,82.0
9256,89,0.254,109,529,31.0,24,76,14,111,130.0,106.0
9256,89,0.254,109,529,31.0,24,76,14,111,130.0,
9256,100,0.272,62,321,8.7,31,65,10,61,130.0,
9256,100,0.272,62,321,8.7,31,65,10,61,130.0,192.0
9256,100,0.272,62,321,8.7,31,65,10,61,130.0,82.0
9256,100,0.272,62,321,8.7,31,65,10,61,130.0,106.0
9256,100,0.272,62,321,8.7,31,65,10,61,130.0,
9256,71,0.28,82,354,7.6,19,49,14,73,130.0,
9256,71,0.28,82,354,7.6,19,49,14,73,130.0,192.0
9256,71,0.28,82,354,7.6,19,49,14,73,130.0,82.0
9256,71,0.28,82,354,7.6,19,49,14,73,130.0,106.0
9256,71,0.28,82,354,7.6,19,49,14,73,130.0,
9256,74,0.283,47,238,3.8,18,47,11,49,130.0,
9256,74,0.283,47,238,3.8,18,47,11,49,130.0,192.0
9256,74,0.283,47,238,3.8,18,47,11,49,130.0,82.0
9256,74,0.283,47,238,3.8,18,47,11,49,130.0,106.0
9256,74,0.283,47,238,3.8,18,47,11,49,130.0,
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,177.0
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,155.0
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,158.0
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,113.0
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,104.0
9166,52,0.2019999999999999,114,512,24.9,28,95,12,74,196.0,
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,177.0
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,155.0
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,158.0
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,113.0
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,104.0
9166,68,0.215,103,479,11.6,31,80,7,82,249.0,
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,177.0
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,155.0
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,158.0
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,113.0
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,104.0
9166,66,0.2289999999999999,101,433,21.4,15,67,4,62,217.0,
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,177.0
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,155.0
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,158.0
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,113.0
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,104.0
9166,53,0.2319999999999999,77,347,4.1,14,41,3,47,188.0,
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,177.0
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,155.0
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,158.0
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,113.0
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,104.0
9166,71,0.244,76,336,-8.5,13,38,4,43,193.0,
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,27.0
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,176.0
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,175.0
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,158.0
11205,115,0.2339999999999999,101,514,14.9,14,59,7,91,342.0,96.0
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,27.0
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,176.0
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,175.0
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,158.0
11205,131,0.27,103,486,18.2,14,56,13,98,293.0,96.0
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,27.0
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,176.0
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,175.0
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,158.0
11205,106,0.25,90,472,12.2,17,49,17,103,263.0,96.0
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,27.0
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,176.0
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,175.0
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,158.0
11205,64,0.262,65,257,13.0,8,33,8,55,145.0,96.0
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,27.0
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,176.0
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,175.0
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,158.0
11205,18,0.251,11,74,4.3,3,13,2,24,53.0,96.0
17350,119,0.2339999999999999,112,531,34.6,43,115,18,129,291.0,
17350,119,0.2339999999999999,112,531,34.6,43,115,18,129,291.0,201.0
17350,119,0.2339999999999999,112,531,34.6,43,115,18,129,291.0,108.0
17350,121,0.265,50,331,-1.9,25,66,20,59,195.0,
17350,121,0.265,50,331,-1.9,25,66,20,59,195.0,201.0
17350,121,0.265,50,331,-1.9,25,66,20,59,195.0,108.0
17350,57,0.288,25,165,4.8,12,30,8,34,110.0,
17350,57,0.288,25,165,4.8,12,30,8,34,110.0,201.0
17350,57,0.288,25,165,4.8,12,30,8,34,110.0,108.0
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,167.0
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,119.0
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,148.0
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,165.0
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,
9810,138,0.284,76,484,29.5,39,99,30,104,223.0,99.0
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,167.0
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,119.0
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,148.0
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,165.0
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,
9810,141,0.283,90,478,24.4,36,93,27,106,226.0,99.0
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,167.0
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,119.0
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,148.0
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,165.0
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,
9810,148,0.263,109,488,5.4,27,77,42,101,206.0,99.0
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,167.0
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,119.0
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,148.0
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,165.0
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,
9810,105,0.285,64,312,3.9,20,50,21,54,140.0,99.0
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,167.0
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,119.0
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,148.0
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,165.0
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,
9810,129,0.288,72,429,-5.6,24,72,32,81,235.0,99.0
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,135.0
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,176.0
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,191.0
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,115.0
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,
5361,171,0.2289999999999999,123,423,47.7,55,91,9,102,188.0,178.0
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,135.0
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,176.0
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,191.0
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,115.0
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,
5361,132,0.2019999999999999,159,492,36.4,45,98,3,94,278.0,178.0
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,135.0
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,176.0
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,191.0
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,115.0
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,
5361,95,0.205,85,347,37.3,45,71,0,84,167.0,178.0
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,135.0
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,176.0
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,191.0
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,115.0
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,
5361,127,0.209,130,472,40.2,55,121,7,113,256.0,178.0
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,135.0
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,176.0
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,191.0
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,115.0
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,
5361,98,0.214,89,320,19.4,33,66,7,62,144.0,178.0
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,185.0
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,175.0
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,187.0
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,182.0
9777,93,0.2269999999999999,97,503,41.0,34,118,34,102,229.0,177.0
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,185.0
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,175.0
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,187.0
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,182.0
9777,122,0.245,101,475,41.7,34,110,22,104,235.0,177.0
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,185.0
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,175.0
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,187.0
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,182.0
9777,106,0.244,107,508,42.6,40,130,21,100,227.0,177.0
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,185.0
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,175.0
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,187.0
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,182.0
9777,103,0.241,94,523,39.0,43,133,28,116,238.0,177.0
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,185.0
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,175.0
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,187.0
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,182.0
9777,110,0.2319999999999999,112,517,30.8,41,130,24,97,223.0,177.0
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,187.0
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,85.0
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,135.0
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,161.0
12533,102,0.251,111,556,34.0,41,92,19,123,284.0,143.0
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,187.0
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,85.0
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,135.0
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,161.0
12533,131,0.262,116,510,-4.1,22,70,22,89,251.0,143.0
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,187.0
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,85.0
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,135.0
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,161.0
12533,139,0.272,76,431,-1.6,27,75,12,72,212.0,143.0
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,187.0
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,85.0
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,135.0
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,161.0
12533,132,0.286,98,426,-1.1,16,45,14,65,198.0,143.0
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,187.0
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,85.0
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,135.0
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,161.0
12533,85,0.27,53,261,-2.4,6,40,11,53,133.0,143.0
2967,117,0.275,73,332,34.5,32,73,6,95,229.0,136.0
2967,117,0.275,73,332,34.5,32,73,6,95,229.0,155.0
2967,117,0.275,73,332,34.5,32,73,6,95,229.0,
2967,117,0.275,73,332,34.5,32,73,6,95,229.0,36.0
2967,117,0.275,73,332,34.5,32,73,6,95,229.0,136.0
2967,140,0.298,85,357,20.5,34,63,5,102,219.0,136.0
2967,140,0.298,85,357,20.5,34,63,5,102,219.0,155.0
2967,140,0.298,85,357,20.5,34,63,5,102,219.0,
2967,140,0.298,85,357,20.5,34,63,5,102,219.0,36.0
2967,140,0.298,85,357,20.5,34,63,5,102,219.0,136.0
2967,123,0.2769999999999999,97,445,16.4,32,68,10,77,309.0,136.0
2967,123,0.2769999999999999,97,445,16.4,32,68,10,77,309.0,155.0
2967,123,0.2769999999999999,97,445,16.4,32,68,10,77,309.0,
2967,123,0.2769999999999999,97,445,16.4,32,68,10,77,309.0,36.0
2967,123,0.2769999999999999,97,445,16.4,32,68,10,77,309.0,136.0
2967,41,0.306,24,113,5.4,10,18,1,28,74.0,136.0
2967,41,0.306,24,113,5.4,10,18,1,28,74.0,155.0
2967,41,0.306,24,113,5.4,10,18,1,28,74.0,
2967,41,0.306,24,113,5.4,10,18,1,28,74.0,36.0
2967,41,0.306,24,113,5.4,10,18,1,28,74.0,136.0
2967,71,0.325,22,89,1.8,14,17,0,26,56.0,136.0
2967,71,0.325,22,89,1.8,14,17,0,26,56.0,155.0
2967,71,0.325,22,89,1.8,14,17,0,26,56.0,
2967,71,0.325,22,89,1.8,14,17,0,26,56.0,36.0
2967,71,0.325,22,89,1.8,14,17,0,26,56.0,136.0
12564,174,0.26,101,417,34.2,32,85,13,111,206.0,
12564,174,0.26,101,417,34.2,32,85,13,111,206.0,173.0
12564,174,0.26,101,417,34.2,32,85,13,111,206.0,120.0
12564,174,0.26,101,417,34.2,32,85,13,111,206.0,174.0
12564,168,0.246,98,434,37.0,54,108,19,88,222.0,
12564,168,0.246,98,434,37.0,54,108,19,88,222.0,173.0
12564,168,0.246,98,434,37.0,54,108,19,88,222.0,120.0
12564,168,0.246,98,434,37.0,54,108,19,88,222.0,174.0
12564,130,0.286,57,245,21.2,33,72,10,67,109.0,
12564,130,0.286,57,245,21.2,33,72,10,67,109.0,173.0
12564,130,0.286,57,245,21.2,33,72,10,67,109.0,120.0
12564,130,0.286,57,245,21.2,33,72,10,67,109.0,174.0
12564,191,0.298,57,313,0.8,29,82,15,68,154.0,
12564,191,0.298,57,313,0.8,29,82,15,68,154.0,173.0
12564,191,0.298,57,313,0.8,29,82,15,68,154.0,120.0
12564,191,0.298,57,313,0.8,29,82,15,68,154.0,174.0
16505,146,0.2789999999999999,82,403,27.4,33,68,22,100,235.0,145.0
16505,146,0.2789999999999999,82,403,27.4,33,68,22,100,235.0,
16505,146,0.2789999999999999,82,403,27.4,33,68,22,100,235.0,152.0
16505,147,0.28,68,439,19.9,48,91,33,102,223.0,145.0
16505,147,0.28,68,439,19.9,48,91,33,102,223.0,
16505,147,0.28,68,439,19.9,48,91,33,102,223.0,152.0
16505,92,0.318,32,200,3.0,21,40,17,39,105.0,145.0
16505,92,0.318,32,200,3.0,21,40,17,39,105.0,
16505,92,0.318,32,200,3.0,21,40,17,39,105.0,152.0
13613,86,0.2239999999999999,107,485,46.0,44,92,14,97,268.0,
13613,86,0.2239999999999999,107,485,46.0,44,92,14,97,268.0,187.0
13613,86,0.2239999999999999,107,485,46.0,44,92,14,97,268.0,113.0
13613,86,0.2239999999999999,107,485,46.0,44,92,14,97,268.0,135.0
13613,86,0.2239999999999999,107,485,46.0,44,92,14,97,268.0,58.0
13613,79,0.2289999999999999,87,444,7.3,20,59,14,68,281.0,
13613,79,0.2289999999999999,87,444,7.3,20,59,14,68,281.0,187.0
13613,79,0.2289999999999999,87,444,7.3,20,59,14,68,281.0,113.0
13613,79,0.2289999999999999,87,444,7.3,20,59,14,68,281.0,135.0
13613,79,0.2289999999999999,87,444,7.3,20,59,14,68,281.0,58.0
13613,43,0.262,37,180,3.3,3,17,6,25,116.0,
13613,43,0.262,37,180,3.3,3,17,6,25,116.0,187.0
13613,43,0.262,37,180,3.3,3,17,6,25,116.0,113.0
13613,43,0.262,37,180,3.3,3,17,6,25,116.0,135.0
13613,43,0.262,37,180,3.3,3,17,6,25,116.0,58.0
13613,37,0.242,38,188,-0.4,3,18,4,30,114.0,
13613,37,0.242,38,188,-0.4,3,18,4,30,114.0,187.0
13613,37,0.242,38,188,-0.4,3,18,4,30,114.0,113.0
13613,37,0.242,38,188,-0.4,3,18,4,30,114.0,135.0
13613,37,0.242,38,188,-0.4,3,18,4,30,114.0,58.0
13613,84,0.26,75,362,-19.9,1,33,11,55,225.0,
13613,84,0.26,75,362,-19.9,1,33,11,55,225.0,187.0
13613,84,0.26,75,362,-19.9,1,33,11,55,225.0,113.0
13613,84,0.26,75,362,-19.9,1,33,11,55,225.0,135.0
13613,84,0.26,75,362,-19.9,1,33,11,55,225.0,58.0
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,144.0
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,155.0
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,168.0
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,140.0
12856,113,0.258,73,370,38.7,45,96,11,96,214.0,107.0
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,144.0
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,155.0
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,168.0
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,140.0
12856,111,0.244,79,443,29.2,37,85,13,112,275.0,107.0
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,144.0
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,155.0
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,168.0
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,140.0
12856,178,0.259,95,467,21.4,47,82,9,116,256.0,107.0
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,144.0
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,155.0
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,168.0
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,140.0
12856,109,0.275,69,284,17.0,27,41,3,59,165.0,107.0
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,144.0
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,155.0
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,168.0
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,140.0
12856,122,0.255,68,429,12.7,38,71,12,102,278.0,107.0
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,157.0
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,161.0
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,178.0
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,203.0
5933,101,0.256,102,542,30.3,30,64,8,102,342.0,144.0
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,157.0
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,161.0
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,178.0
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,203.0
5933,69,0.238,100,527,6.1,17,63,21,91,313.0,144.0
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,157.0
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,161.0
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,178.0
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,203.0
5933,83,0.242,85,443,6.2,13,45,4,80,262.0,144.0
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,157.0
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,161.0
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,178.0
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,203.0
5933,73,0.264,106,507,-2.6,16,60,16,79,324.0,144.0
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,157.0
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,161.0
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,178.0
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,203.0
5933,93,0.246,78,472,-20.9,4,50,10,57,291.0,144.0
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,149.0
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,176.0
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,128.0
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,115.0
12979,167,0.287,96,444,27.2,50,111,16,101,130.0,22.0
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,149.0
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,176.0
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,128.0
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,115.0
12979,156,0.303,68,377,13.2,47,85,4,89,130.0,22.0
12979,144,0.315,50,333,2.0,26,75,11,75,130.0,149.0
12979,144,0.315,50,333,2.0,26,75,11,75,130.0,
